timestamp_us,frame_num,x,y,z,v,snr,noise,range_m,doppler_mps,azimuth_deg,power_snr
1762374452274,18,-0.348090797662735,1.2206591367721558,0.5722757577896118,-0.42954546213150024,170,484,1.3923632696090837,-0.42954546213150024,105.91636178326075,170
1762374452274,18,0.0,0.8817315101623535,-1.077601432800293,-0.42954546213150024,170,484,1.3923632083570827,-0.42954546213150024,90.0,170
1762374452274,18,-0.40346887707710266,1.2409517765045166,0.5959886312484741,-0.42954546213150024,172,487,1.4345559922697348,-0.42954546213150024,108.01082414070007,172
1762374452274,18,0.08965975046157837,0.2647090256214142,-1.4070683717727661,-0.42954546213150024,172,487,1.4345560783536955,-0.42954546213150024,71.28821517737336,172
1762374452274,18,-0.46148401498794556,1.253121256828308,0.6304813027381897,-0.42954546213150024,136,495,1.476748811919887,-0.42954546213150024,110.21711993546967,136
1762374452274,18,0.9229680299758911,0.8796358108520508,0.7450891733169556,-0.42954546213150024,136,495,1.4767488006716194,-0.42954546213150024,43.62295022577463,136
1762374452274,18,-0.19514180719852448,1.5480338335037231,-0.0514950305223465,-0.42954546213150024,129,529,1.5611344633814974,-0.42954546213150024,97.18468608301214,129
1762374452274,18,0.34149816632270813,1.3054991960525513,0.7849785685539246,-0.42954546213150024,129,529,1.5611343637190869,-0.42954546213150024,75.34078771085309,129
1762374452274,18,-0.15426750481128693,1.18546462059021,1.1307569742202759,-0.42954546213150024,119,568,1.6455200285805045,-0.42954546213150024,97.41437895468785,119
1762374452274,18,0.462802529335022,1.5665298700332642,-0.19883175194263458,-0.42954546213150024,119,568,1.6455200030525021,-0.42954546213150024,73.54119084654974,119
1762374452274,18,2.6344144344329834,3.8399617671966553,-0.4988211393356323,-0.42954546213150024,116,685,4.683403496916426,-0.42954546213150024,55.547841611307746,116
1762374452674,20,-0.2215123474597931,0.1049533262848854,-0.06328924000263214,0.0,160,531,0.25315696450131586,0.0,154.64824189883421,160
1762374452674,20,0.06328924000263214,0.03903922438621521,-0.2419893741607666,0.0,160,531,0.25315695950834044,0.0,31.66787325303776,160
1762374452674,20,0.28612008690834045,0.023215513676404953,0.06948251277208328,0.0,124,520,0.295349765174815,0.0,4.638763419325999,124
1762374452674,20,-0.046148404479026794,0.1880432665348053,-0.22302812337875366,0.0,124,520,0.29534977423876296,0.0,103.78866265774171,124
1762374452674,20,-0.04219282418489456,0.2798078954219818,-0.184017151594162,0.0,127,513,0.3375425970659184,0.0,98.57514656978663,127
1762374452674,20,0.15822309255599976,0.10399924963712692,-0.27943623065948486,0.0,127,513,0.33754258686608823,0.0,33.316718994024676,127
1762374452674,20,-0.035600192844867706,0.3347114324569702,-0.17578357458114624,0.0,116,508,0.37973541030632646,0.0,96.07120277531342,116
1762374452674,20,0.18986770510673523,0.21514445543289185,-0.2487209290266037,0.0,116,508,0.37973541141414585,0.0,48.57118953110374,116
1762374452674,20,-0.2452457845211029,1.2395272254943848,0.33798253536224365,0.0,119,483,1.3079776113439667,0.0,101.19167242228819,119
1762374452674,20,0.20437149703502655,0.970732569694519,-0.8524762988090515,0.0,119,483,1.3079775497680537,0.0,78.11096071574305,119
1762374452674,20,-0.25315696001052856,1.2763984203338623,0.3601091206073761,0.0,210,483,1.3501703420595377,0.0,101.21828191377708,210
1762374452674,20,0.25315696001052856,0.8855116367340088,-0.9872896075248718,0.0,210,483,1.350170387143686,0.0,74.04541401517535,210
1762374452674,20,-0.26106810569763184,1.3033429384231567,0.41450658440589905,0.0,233,482,1.392363127731377,0.0,101.32681904002892,233
1762374452674,20,0.26106810569763184,0.5453028082847595,-1.254258155822754,0.0,233,482,1.392363181782573,0.0,64.41685611172664,233
